name,series,family,description,location,region,regionLocation,regionLocationLong,regionLocationCountryCode,regionCfe,regionCo2Kwh,regionLowCo2,regionLat,regionLng,regionPublicIpv4Addr,zoneCount,zones,vCpus,sharedCpu,intel,amd,arm,cpuPlatformCount,cpuPlatform,cpuBaseClock,cpuTurboClock,cpuSingleMaxTurboClock,availableCpuPlatformCount,availableCpuPlatform,coremarkScore,standardDeviation,sampleCount,memoryGB,acceleratorCount,acceleratorType,disks,disksSizeGb,localSsd,bandwidth,tier1,sap,saps,hana,sud,spot,hour,hourSpot,month,month1yCud,month3yCud,monthSpot,monthSles,monthSlesSap,monthSlesSap1yCud,monthSlesSap3yCud,monthRhel,monthRhel1yCud,monthRhel3yCud,monthRhelSap,monthRhelSap1yCud,monthRhelSap3yCud,monthWindows
n2d-highmem-2,n2d,General-purpose,"2 vCPUs 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",2.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",41073.0,1.04,3682.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,3160.0,0.0,1.0,1.0,0.11398,0.023644,66.58096108,52.41692,37.44608,17.26012,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2d-highmem-32,n2d,General-purpose,"32 vCPUs 256 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",32.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",652572.0,1.59,312.0,256.0,"","",128.0,524288.0,1.0,32.0,0.0,1.0,50565.0,0.0,1.0,1.0,1.82368,0.378304,1065.29537728,838.67072,599.13728,276.16192,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2d-highmem-4,n2d,General-purpose,"4 vCPUs 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",4.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",80065.0,1.0,2344.0,32.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,6321.0,0.0,1.0,1.0,0.22796,0.047288,133.16192216,104.83384,74.89216,34.52024,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2d-highmem-48,n2d,General-purpose,"48 vCPUs 384 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",48.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",975016.0,2.19,216.0,384.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,75848.0,0.0,1.0,1.0,2.73552,0.567456,1597.94306592,1258.00608,898.70592,414.24288,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2d-highmem-64,n2d,General-purpose,"64 vCPUs 512 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1198883.0,3.25,160.0,512.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,101130.0,0.0,1.0,1.0,3.64736,0.756608,2130.59075456,1677.34144,1198.27456,552.32384,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-highmem-8,n2d,General-purpose,"8 vCPUs 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163486.0,1.36,1208.0,64.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,12641.0,0.0,1.0,1.0,0.45592,0.094576,266.32384432,209.66768,149.78432,69.04048,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2d-highmem-80,n2d,General-purpose,"80 vCPUs 640 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",80.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1484925.0,2.95,128.0,640.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,121108.0,0.0,1.0,1.0,4.5592,0.94576,2663.2384432,2096.6768,1497.8432,690.4048,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2d-highmem-96,n2d,General-purpose,"96 vCPUs 768 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",96.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1794083.0,4.69,112.0,768.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,145330.0,0.0,1.0,1.0,5.47104,1.134912,3195.88613184,2516.01216,1797.41184,828.48576,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2d-standard-128,n2d,General-purpose,"128 vCPUs 512 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",128.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",2305562.0,4.48,144.0,512.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,185950.0,0.0,1.0,1.0,5.407488,1.122048,3158.762485248,2486.81216,1776.48128,819.09504,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
n2d-standard-16,n2d,General-purpose,"16 vCPUs 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",16.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",327484.0,0.93,664.0,64.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,25330.0,0.0,1.0,1.0,0.675936,0.140256,394.845310656,310.85152,222.06016,102.38688,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2d-standard-2,n2d,General-purpose,"2 vCPUs 8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",2.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",41092.0,0.94,3704.0,8.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,3166.0,0.0,1.0,1.0,0.084492,0.017532,49.355663832,38.85644,27.75752,12.79836,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2d-standard-224,n2d,General-purpose,"224 vCPUs 896 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",224.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",3835775.0,1.46,104.0,896.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,272600.0,0.0,1.0,1.0,9.463104,1.963584,5527.834349184,4351.92128,3108.84224,1433.41632,80.3,299.3,119.939,107.748,1569.792,1569.792,1569.792,2452.8,2452.8,2452.8,7521.92
n2d-standard-32,n2d,General-purpose,"32 vCPUs 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",32.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",651986.0,1.39,312.0,128.0,"","",128.0,524288.0,1.0,32.0,0.0,1.0,50660.0,0.0,1.0,1.0,1.351872,0.280512,789.690621312,621.70304,444.12032,204.77376,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2d-standard-4,n2d,General-purpose,"4 vCPUs 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",4.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",80098.0,1.29,2344.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,6333.0,0.0,1.0,1.0,0.168984,0.035064,98.711327664,77.71288,55.51504,25.59672,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2d-standard-48,n2d,General-purpose,"48 vCPUs 192 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",48.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",967312.0,3.54,280.0,192.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,75990.0,0.0,1.0,1.0,2.027808,0.420768,1184.535931968,932.55456,666.18048,307.16064,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2d-standard-64,n2d,General-purpose,"64 vCPUs 256 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1162499.0,5.05,160.0,256.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,101320.0,0.0,1.0,1.0,2.703744,0.561024,1579.381242624,1243.40608,888.24064,409.54752,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-standard-8,n2d,General-purpose,"8 vCPUs 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163858.0,1.01,1256.0,32.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,12665.0,0.0,1.0,1.0,0.337968,0.070128,197.422655328,155.42576,111.03008,51.19344,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2d-standard-80,n2d,General-purpose,"80 vCPUs 320 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",80.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1425708.0,4.12,128.0,320.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,120833.0,0.0,1.0,1.0,3.37968,0.70128,1974.22655328,1554.2576,1110.3008,511.9344,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2d-standard-96,n2d,General-purpose,"96 vCPUs 384 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",96.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1768996.0,4.32,112.0,384.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,145000.0,0.0,1.0,1.0,4.055616,0.841536,2369.071863936,1865.10912,1332.36096,614.32128,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n4-highcpu-16,n4,General-purpose,"16 vCPUs, 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",16.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",354814.0,0.29,84.0,32.0,"","",128.0,263168.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,0.639712,0.255872,466.98976,294.2035488,210.145392,186.78656,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n4-highcpu-2,n4,General-purpose,"2 vCPUs, 4 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",2.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",44397.0,0.26,80.0,4.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.079964,0.031984,58.37372,36.7754436,26.268174,23.34832,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n4-highcpu-32,n4,General-purpose,"32 vCPUs, 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",32.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",707229.0,0.3,80.0,64.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,1.279424,0.511744,933.97952,588.4070976,420.290784,373.57312,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n4-highcpu-4,n4,General-purpose,"4 vCPUs, 8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",86649.0,0.58,80.0,8.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.159928,0.063968,116.74744,73.5508872,52.536348,46.69664,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n4-highcpu-48,n4,General-purpose,"48 vCPUs, 96 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",48.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1058224.0,0.19,88.0,96.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,1.919136,0.767616,1400.96928,882.6106464,630.436176,560.35968,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n4-highcpu-64,n4,General-purpose,"64 vCPUs, 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",64.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1351265.0,1.23,80.0,128.0,"","",128.0,524288.0,0.0,45.0,0.0,0.0,"",0.0,0.0,1.0,2.558848,1.023488,1867.95904,1176.8141952,840.581568,747.14624,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n4-highcpu-8,n4,General-purpose,"8 vCPUs, 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",177628.0,0.29,87.0,16.0,"","",128.0,263168.0,0.0,16.0,0.0,0.0,"",0.0,0.0,1.0,0.319856,0.127936,233.49488,147.1017744,105.072696,93.39328,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n4-highcpu-80,n4,General-purpose,"80 vCPUs, 160 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",80.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1651766.0,0.87,84.0,160.0,"","",128.0,524288.0,0.0,50.0,0.0,0.0,"",0.0,0.0,1.0,3.19856,1.27936,2334.9488,1471.017744,1050.72696,933.9328,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n4-highmem-16,n4,General-purpose,"16 vCPUs, 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",16.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",354343.0,3.61,84.0,128.0,"","",128.0,263168.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,0.995104,0.398048,726.42592,457.6483296,326.891664,290.57504,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n4-highmem-2,n4,General-purpose,"2 vCPUs, 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",2.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",44371.0,2.22,84.0,16.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.124388,0.049756,90.80324,57.2060412,40.861458,36.32188,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n4-highmem-32,n4,General-purpose,"32 vCPUs, 256 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",32.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",704876.0,2.13,84.0,256.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,1.990208,0.796096,1452.85184,915.2966592,653.783328,581.15008,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n4-highmem-4,n4,General-purpose,"4 vCPUs, 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",86305.0,0.89,80.0,32.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.248776,0.099512,181.60648,114.4120824,81.722916,72.64376,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n4-highmem-48,n4,General-purpose,"48 vCPUs, 384 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",48.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1027463.0,2.89,80.0,384.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,2.985312,1.194144,2179.27776,1372.9449888,980.674992,871.72512,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n4-highmem-64,n4,General-purpose,"64 vCPUs, 512 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",64.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1256257.0,3.45,84.0,512.0,"","",128.0,524288.0,0.0,45.0,0.0,0.0,"",0.0,0.0,1.0,3.980416,1.592192,2905.70368,1830.5933184,1307.566656,1162.30016,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n4-highmem-8,n4,General-purpose,"8 vCPUs, 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",177336.0,3.06,80.0,64.0,"","",128.0,263168.0,0.0,16.0,0.0,0.0,"",0.0,0.0,1.0,0.497552,0.199024,363.21296,228.8241648,163.445832,145.28752,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n4-highmem-80,n4,General-purpose,"80 vCPUs, 640 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",80.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1536069.0,2.82,80.0,640.0,"","",128.0,524288.0,0.0,50.0,0.0,0.0,"",0.0,0.0,1.0,4.97552,1.99024,3632.1296,2288.241648,1634.45832,1452.8752,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n4-standard-16,n4,General-purpose,"16 vCPUs, 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",16.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",354249.0,0.29,81.0,64.0,"","",128.0,263168.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,0.758176,0.303264,553.46848,348.6851424,249.060816,221.38272,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n4-standard-2,n4,General-purpose,"2 vCPUs, 8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",2.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",44377.0,0.26,80.0,8.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.094772,0.037908,69.18356,43.5856428,31.132602,27.67284,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n4-standard-32,n4,General-purpose,"32 vCPUs, 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",32.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",706433.0,0.28,80.0,128.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,1.516352,0.606528,1106.93696,697.3702848,498.121632,442.76544,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n4-standard-4,n4,General-purpose,"4 vCPUs, 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",86569.0,0.61,84.0,16.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.189544,0.075816,138.36712,87.1712856,62.265204,55.34568,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n4-standard-48,n4,General-purpose,"48 vCPUs, 192 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",48.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1057781.0,2.09,84.0,192.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,2.274528,0.909792,1660.40544,1046.0554272,747.182448,664.14816,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n4-standard-64,n4,General-purpose,"64 vCPUs, 256 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",64.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1351294.0,2.44,84.0,256.0,"","",128.0,524288.0,0.0,45.0,0.0,0.0,"",0.0,0.0,1.0,3.032704,1.213056,2213.87392,1394.7405696,996.243264,885.53088,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
